age,gender,weight_kg,height_m,height_cm,bmi,bmi_category,max_bpm,avg_bpm,resting_bpm,session_duration_h,calories_burned,fat_pct,water_intake_l,workout_freq,workout_type,experience_level,bmr,tdee,inferred_goal,fitness_category,diet_plan,workout_plan
18,Female,50.7,1.53,153.0,21.66,Normal,181,147,52,1.29,948.0,33.0,2.1,3,Yoga,2,1212.2,1878.9,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
35,Male,59.2,1.66,166.0,21.48,Normal,197,161,59,1.3,1151.0,21.3,3.2,3,Strength,1,1459.5,2262.2,Muscle Gain,Moderately Fit,High Protein Non-Veg Diet,Beginner Fitness Routine
49,Female,78.9,1.73,173.0,26.36,Overweight,182,151,64,1.38,938.0,34.0,2.3,2,Cardio,1,1464.2,2013.3,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
28,Female,78.7,1.63,163.0,29.62,Overweight,185,154,59,1.1,847.0,31.7,1.8,3,Strength,2,1504.8,2332.4,Weight Loss,Needs Improvement,High Protein Veg Diet,Progressive Strength Training
38,Male,68.7,1.92,192.0,18.64,Normal,170,150,73,1.31,1081.0,29.0,3.0,4,Cardio,2,1702.0,2936.0,Improve Stamina,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
43,Female,53.1,1.59,159.0,21.0,Normal,187,136,72,0.82,502.0,29.5,2.5,2,Strength,1,1148.8,1579.6,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
42,Male,64.8,1.65,165.0,23.8,Normal,161,166,67,1.1,904.0,24.4,2.8,3,Cardio,2,1474.2,2285.0,Improve Stamina,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
39,Female,50.3,1.61,161.0,19.41,Normal,167,128,50,1.17,749.0,32.8,2.5,2,HIIT,1,1153.2,1585.7,Maintain Fitness,Needs Improvement,High Protein Veg Diet,Intermediate Cardio + HIIT
44,Male,102.3,1.63,163.0,38.5,Obese,188,129,52,1.34,856.0,20.9,2.6,4,Yoga,2,1826.8,3151.2,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
30,Male,62.9,1.92,192.0,17.06,Underweight,170,127,70,1.13,789.0,25.2,3.6,2,HIIT,1,1684.0,2315.5,Weight Gain,Moderately Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
50,Female,56.5,1.6,160.0,22.07,Normal,196,140,61,1.88,1184.0,19.2,2.7,5,Yoga,3,1154.0,2192.6,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
51,Female,74.6,1.55,155.0,31.05,Obese,177,132,50,0.71,422.0,33.3,2.1,2,Cardio,1,1298.8,1785.8,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
58,Male,52.0,1.79,179.0,16.23,Underweight,173,169,52,1.12,937.0,29.6,3.0,3,HIIT,1,1353.8,2098.4,Weight Gain,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
52,Female,52.1,1.67,167.0,18.68,Normal,169,124,52,1.5,837.0,32.0,1.5,2,Yoga,1,1143.8,1572.7,Maintain Fitness,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
18,Female,72.2,1.54,154.0,30.44,Obese,194,125,54,0.97,606.0,27.1,1.7,2,Strength,1,1433.5,1971.1,Weight Loss,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
38,Male,85.8,1.8,180.0,26.48,Overweight,168,149,68,1.72,1410.0,10.1,3.5,4,Cardio,3,1798.0,3101.6,Weight Loss,Fit,Low Calorie Balanced Diet,Cardio Endurance Training
23,Male,81.4,1.85,185.0,23.78,Normal,194,150,74,1.6,1320.0,12.4,3.5,4,Cardio,3,1860.2,3208.8,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
45,Female,50.9,1.65,165.0,18.7,Normal,170,136,50,1.45,887.0,30.1,2.3,2,Strength,1,1154.2,1587.0,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
34,Male,52.0,1.78,178.0,16.41,Underweight,171,130,53,1.38,987.0,22.4,2.7,4,Strength,2,1467.5,2531.4,Weight Gain,Fit,High Protein Non-Veg Diet,Progressive Strength Training
22,Male,71.0,1.93,193.0,19.06,Normal,162,139,53,1.42,1086.0,21.2,2.9,4,Yoga,2,1811.2,3124.3,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
48,Male,80.6,1.77,177.0,25.73,Overweight,198,167,66,1.51,1248.0,12.9,3.5,4,Cardio,3,1677.2,2893.2,Weight Loss,Fit,Low Calorie Balanced Diet,Cardio Endurance Training
22,Female,58.3,1.72,172.0,19.71,Normal,173,128,63,1.0,640.0,32.6,1.6,3,Yoga,2,1387.0,2149.8,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
55,Female,63.0,1.7,170.0,21.8,Normal,187,121,67,1.32,719.0,34.9,2.5,3,Strength,1,1256.5,1947.6,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
20,Male,111.0,1.94,194.0,29.49,Overweight,170,156,50,1.02,875.0,27.6,3.3,4,Cardio,2,2227.5,3842.4,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
40,Female,52.6,1.66,166.0,19.09,Normal,198,120,71,1.27,762.0,32.9,1.7,3,Strength,2,1202.5,1863.9,Muscle Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
54,Male,116.4,2.0,200.0,29.1,Overweight,184,123,65,1.13,688.0,26.2,3.1,3,Yoga,1,2149.0,3331.0,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
54,Female,75.6,1.61,161.0,29.17,Overweight,180,155,52,1.41,983.0,34.9,2.5,4,Yoga,2,1331.2,2296.3,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
27,Male,61.6,1.8,180.0,19.01,Normal,169,144,72,1.48,1172.0,26.4,3.1,2,Yoga,1,1611.0,2215.1,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
27,Male,108.0,1.8,180.0,33.33,Obese,174,122,70,1.38,926.0,28.6,2.5,4,Cardio,2,2075.0,3579.4,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
36,Female,59.3,1.75,175.0,19.36,Normal,178,128,58,0.99,634.0,34.5,2.3,3,Strength,1,1345.8,2086.0,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
34,Male,75.7,1.94,194.0,20.11,Normal,181,141,72,1.18,915.0,29.3,2.4,4,Strength,2,1804.5,3112.8,Muscle Gain,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
38,Female,56.3,1.6,160.0,21.99,Normal,180,142,53,1.21,859.0,28.8,1.9,4,Yoga,2,1212.0,2090.7,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
31,Female,58.2,1.73,173.0,19.45,Normal,191,131,70,1.17,766.0,25.8,1.8,3,Yoga,2,1347.2,2088.2,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
26,Male,55.7,1.68,168.0,19.73,Normal,182,129,54,1.13,802.0,21.7,2.9,3,Yoga,1,1482.0,2297.1,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
18,Male,125.9,1.67,167.0,45.14,Obese,172,153,60,1.46,1229.0,20.6,2.2,3,Yoga,2,2217.8,3437.6,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
30,Female,62.7,1.67,167.0,22.48,Normal,164,162,70,1.02,826.0,26.1,2.6,4,HIIT,2,1359.8,2345.7,Maintain Fitness,Fit,High Protein Veg Diet,Progressive Strength Training
21,Male,86.6,1.86,186.0,25.03,Overweight,163,129,58,1.37,972.0,21.8,2.6,3,HIIT,2,1928.5,2989.2,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
18,Male,64.5,1.82,182.0,19.47,Normal,187,149,52,1.2,983.0,23.4,2.4,3,HIIT,2,1697.5,2631.1,Maintain Fitness,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
57,Male,76.6,1.86,186.0,22.14,Normal,173,141,55,1.14,796.0,25.4,2.8,4,Yoga,2,1648.5,2843.7,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
49,Male,81.4,1.83,183.0,24.31,Normal,167,125,73,1.98,1225.0,13.6,3.5,5,Yoga,3,1717.8,3263.8,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
51,Male,60.7,1.71,171.0,20.76,Normal,168,169,60,1.14,954.0,22.1,2.5,2,Strength,1,1425.8,1960.5,Muscle Gain,Moderately Fit,High Protein Non-Veg Diet,Beginner Fitness Routine
45,Female,57.2,1.55,155.0,23.81,Normal,194,121,58,1.67,909.0,18.4,2.7,5,Cardio,3,1154.8,2194.1,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
48,Female,73.0,1.59,159.0,28.88,Overweight,196,149,64,1.19,798.0,32.0,2.1,3,Strength,2,1322.8,2050.3,Weight Loss,Needs Improvement,High Protein Veg Diet,Progressive Strength Training
25,Male,123.8,1.99,199.0,31.26,Obese,180,121,72,1.13,752.0,25.6,2.6,3,HIIT,1,2361.8,3660.8,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
56,Male,93.6,1.66,166.0,33.97,Obese,177,151,52,1.37,1024.0,29.0,2.2,2,Strength,1,1698.5,2335.4,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
43,Male,76.8,1.92,192.0,20.83,Normal,192,161,50,1.24,988.0,21.1,2.5,3,Yoga,1,1758.0,2724.9,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
51,Female,54.7,1.53,153.0,23.37,Normal,167,135,69,1.11,674.0,26.8,2.0,4,HIIT,2,1087.2,1875.4,Maintain Fitness,Fit,High Protein Veg Diet,Progressive Strength Training
20,Male,92.3,1.94,194.0,24.52,Normal,176,131,71,1.14,821.0,24.3,2.1,3,HIIT,2,2040.5,3162.8,Maintain Fitness,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
29,Female,71.8,1.55,155.0,29.89,Overweight,190,120,68,1.2,720.0,26.3,2.4,4,Cardio,2,1380.8,2381.9,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
18,Female,66.9,1.57,157.0,27.14,Overweight,193,127,63,1.07,679.0,30.7,2.2,3,Cardio,2,1399.2,2168.8,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
22,Female,48.7,1.76,176.0,15.72,Underweight,165,167,66,1.37,1144.0,29.0,2.2,4,HIIT,2,1316.0,2270.1,Weight Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
47,Male,66.2,1.71,171.0,22.64,Normal,181,169,71,1.42,1188.0,22.8,2.9,3,HIIT,1,1500.8,2326.2,Maintain Fitness,Moderately Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
47,Female,40.0,1.76,176.0,12.91,Underweight,173,132,63,0.8,475.0,26.7,2.2,3,Strength,1,1104.0,1711.2,Weight Gain,Moderately Fit,High Protein Veg Diet,Beginner Fitness Routine
34,Male,112.4,1.85,185.0,32.84,Obese,162,134,66,1.18,870.0,23.4,3.6,4,HIIT,2,2115.2,3648.7,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
40,Female,70.0,1.55,155.0,29.14,Overweight,171,163,74,0.85,693.0,31.1,1.5,3,Yoga,1,1307.8,2027.1,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
32,Male,84.0,1.74,174.0,27.74,Overweight,195,127,63,1.45,1013.0,25.8,2.1,3,Strength,1,1772.5,2747.4,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
54,Female,43.8,1.65,165.0,16.09,Underweight,171,129,61,1.29,749.0,26.6,1.7,4,Yoga,2,1038.2,1790.9,Weight Gain,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
38,Male,123.3,1.62,162.0,46.98,Obese,161,165,65,1.34,1216.0,21.2,2.3,4,Yoga,2,2060.5,3554.4,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
31,Female,57.9,1.56,156.0,23.79,Normal,161,124,50,1.8,1116.0,15.1,2.7,5,Yoga,3,1238.0,2352.2,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
19,Male,82.4,1.96,196.0,21.45,Normal,174,169,62,1.9,1766.0,10.1,3.5,5,HIIT,3,1959.0,3722.1,Maintain Fitness,Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
28,Male,84.8,1.79,179.0,26.47,Overweight,182,138,55,1.35,1025.0,28.8,2.3,4,Cardio,2,1831.8,3159.9,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
56,Male,109.6,1.66,166.0,39.77,Obese,188,166,66,1.29,1060.0,20.5,3.1,3,Cardio,2,1858.5,2880.7,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
55,Male,86.4,1.77,177.0,27.58,Overweight,176,157,61,1.0,777.0,27.3,2.8,3,Yoga,2,1700.2,2635.3,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
51,Female,63.9,1.8,180.0,19.72,Normal,191,130,72,1.07,626.0,33.7,2.7,4,HIIT,2,1348.0,2325.3,Maintain Fitness,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
55,Female,70.8,1.62,162.0,26.98,Overweight,166,162,68,0.54,394.0,26.0,1.8,3,Strength,1,1284.5,1991.0,Weight Loss,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
51,Male,115.3,1.67,167.0,41.34,Obese,189,139,55,1.38,950.0,24.4,2.5,3,Yoga,2,1946.8,3017.5,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
35,Female,55.3,1.56,156.0,22.72,Normal,187,139,56,1.71,1188.0,19.8,2.7,5,Strength,3,1192.0,2264.8,Muscle Gain,Fit,High Protein Veg Diet,Compound Strength Training
47,Male,73.9,1.8,180.0,22.81,Normal,173,140,50,1.36,942.0,28.3,3.7,3,Strength,1,1634.0,2532.7,Muscle Gain,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
32,Male,97.3,1.96,196.0,25.33,Overweight,189,137,50,1.36,1025.0,24.9,3.4,3,HIIT,2,2043.0,3166.7,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
44,Female,60.4,1.65,165.0,22.19,Normal,176,169,54,1.27,966.0,32.6,2.1,4,HIIT,2,1254.2,2163.5,Maintain Fitness,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
51,Male,49.3,1.61,161.0,19.02,Normal,191,129,55,1.36,868.0,28.3,2.9,2,Cardio,1,1249.2,1717.7,Improve Stamina,Needs Improvement,High Carb Performance Diet,Beginner Cardio + Walking
55,Male,91.8,1.78,178.0,28.97,Overweight,165,153,65,1.44,1091.0,23.5,3.4,3,Cardio,1,1760.5,2728.8,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
50,Female,73.6,1.55,155.0,30.63,Obese,183,145,74,0.89,581.0,33.9,2.1,3,HIIT,1,1293.8,2005.4,Weight Loss,Needs Improvement,High Protein Veg Diet,Intermediate Cardio + HIIT
41,Male,47.1,1.78,178.0,14.87,Underweight,165,149,65,1.26,929.0,24.7,2.4,3,Yoga,1,1383.5,2144.4,Weight Gain,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
32,Male,65.2,1.62,162.0,24.84,Normal,186,128,63,0.58,408.0,25.3,3.4,2,Cardio,1,1509.5,2075.6,Improve Stamina,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
47,Male,87.2,1.64,164.0,32.42,Obese,177,165,50,2.0,1634.0,15.0,3.5,4,Strength,3,1667.0,2875.6,Weight Loss,Fit,High Protein Non-Veg Diet,Compound Strength Training
59,Male,96.7,1.71,171.0,33.07,Obese,183,150,62,0.57,423.0,28.4,2.9,3,Yoga,1,1745.8,2706.0,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
34,Female,46.9,1.61,161.0,18.09,Underweight,196,161,69,1.02,821.0,28.6,1.7,3,Strength,2,1144.2,1773.5,Weight Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
22,Female,72.1,1.62,162.0,27.47,Overweight,183,123,59,1.38,849.0,25.1,2.1,3,HIIT,1,1462.5,2266.9,Weight Loss,Needs Improvement,High Protein Veg Diet,Intermediate Cardio + HIIT
46,Female,62.5,1.54,154.0,26.35,Overweight,197,125,73,1.61,906.0,18.1,2.7,4,Strength,3,1196.5,2064.0,Weight Loss,Fit,High Protein Veg Diet,Compound Strength Training
21,Male,110.7,1.69,169.0,38.76,Obese,193,133,59,1.06,775.0,27.0,2.7,3,Yoga,1,2063.2,3198.0,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
27,Male,102.6,1.83,183.0,30.64,Obese,199,123,58,1.41,954.0,26.5,3.5,3,HIIT,2,2039.8,3161.7,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Progressive Strength Training
34,Female,64.3,1.62,162.0,24.5,Normal,174,145,62,1.76,1276.0,19.8,2.7,5,Yoga,3,1324.5,2516.5,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
27,Male,80.7,1.61,161.0,31.13,Obese,170,166,52,1.75,1598.0,14.3,3.5,4,Strength,3,1683.2,2903.5,Weight Loss,Fit,High Protein Non-Veg Diet,Compound Strength Training
34,Male,115.3,1.81,181.0,35.19,Obese,181,167,67,1.36,1249.0,24.5,2.2,2,Yoga,1,2119.2,2913.9,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
37,Male,87.8,1.69,169.0,30.74,Obese,183,158,69,1.81,1573.0,10.3,3.5,5,HIIT,3,1754.2,3333.0,Weight Loss,Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
41,Male,74.3,1.61,161.0,28.66,Overweight,160,136,51,1.06,714.0,24.8,3.5,4,Strength,2,1549.2,2672.4,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
22,Female,78.5,1.7,170.0,27.16,Overweight,177,138,66,1.36,938.0,31.9,2.1,4,Strength,2,1576.5,2719.5,Weight Loss,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
51,Female,77.3,1.58,158.0,30.96,Obese,171,168,68,0.97,733.0,31.1,2.0,2,Cardio,1,1344.5,1848.7,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
23,Female,64.5,1.7,170.0,22.32,Normal,187,125,72,0.51,319.0,30.4,1.7,2,Cardio,1,1431.5,1968.3,Improve Stamina,Needs Improvement,High Carb Performance Diet,Beginner Cardio + Walking
19,Male,72.0,1.94,194.0,19.13,Normal,199,148,62,1.17,952.0,24.7,3.2,3,Yoga,2,1842.5,2855.9,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
30,Female,77.9,1.77,177.0,24.87,Normal,166,130,62,1.41,916.0,27.9,2.6,4,Cardio,2,1574.2,2715.5,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
28,Female,69.6,1.58,158.0,27.88,Overweight,182,135,50,1.49,1006.0,27.8,2.0,3,Cardio,2,1382.5,2142.9,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
40,Male,68.9,1.99,199.0,17.4,Underweight,180,149,51,1.16,951.0,25.0,2.4,4,Cardio,2,1737.8,2997.7,Weight Gain,Fit,High Carb Performance Diet,Cardio Endurance Training
33,Male,45.9,1.89,189.0,12.85,Underweight,193,144,50,1.45,1148.0,21.6,2.9,3,Cardio,2,1480.2,2294.3,Weight Gain,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
48,Female,68.2,1.69,169.0,23.88,Normal,170,159,73,0.75,537.0,28.4,2.5,3,HIIT,1,1337.2,2072.7,Maintain Fitness,Needs Improvement,High Protein Veg Diet,Intermediate Cardio + HIIT
28,Female,79.6,1.59,159.0,31.49,Obese,181,130,54,1.49,968.0,28.2,1.5,3,HIIT,2,1488.8,2307.6,Weight Loss,Needs Improvement,High Protein Veg Diet,Progressive Strength Training
33,Female,53.6,1.52,152.0,23.2,Normal,194,126,73,1.02,643.0,30.9,2.3,2,Cardio,1,1160.0,1595.0,Improve Stamina,Needs Improvement,High Carb Performance Diet,Beginner Cardio + Walking
25,Female,57.7,1.58,158.0,23.11,Normal,188,145,52,1.36,986.0,25.7,2.2,3,Yoga,2,1278.5,1981.7,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
21,Male,74.2,1.93,193.0,19.92,Normal,187,141,56,1.32,1024.0,28.3,2.5,3,HIIT,2,1848.2,2864.7,Maintain Fitness,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
57,Female,64.4,1.56,156.0,26.46,Overweight,177,144,73,1.52,985.0,17.8,2.7,5,Cardio,3,1173.0,2228.7,Weight Loss,Fit,Low Calorie Balanced Diet,Cardio Endurance Training
21,Female,54.9,1.78,178.0,17.33,Underweight,173,138,71,0.55,380.0,31.7,2.0,2,HIIT,1,1395.5,1918.8,Weight Gain,Needs Improvement,High Protein Veg Diet,Intermediate Cardio + HIIT
42,Male,50.3,1.64,164.0,18.7,Normal,177,150,62,0.63,468.0,27.0,2.4,3,Strength,1,1323.0,2050.7,Muscle Gain,Moderately Fit,High Protein Non-Veg Diet,Beginner Fitness Routine
20,Female,46.5,1.68,168.0,16.48,Underweight,187,145,72,0.91,660.0,27.9,2.4,2,HIIT,1,1254.0,1724.2,Weight Gain,Moderately Fit,High Protein Veg Diet,Intermediate Cardio + HIIT
49,Male,57.8,1.99,199.0,14.6,Underweight,183,161,67,0.93,741.0,24.7,3.1,3,HIIT,1,1581.8,2451.8,Weight Gain,Moderately Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
20,Male,83.0,1.8,180.0,25.62,Overweight,167,160,73,0.79,695.0,29.6,2.9,2,Yoga,1,1860.0,2557.5,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
44,Male,82.5,1.79,179.0,25.75,Overweight,167,155,70,1.51,1159.0,13.8,3.5,5,HIIT,3,1728.8,3284.7,Weight Loss,Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
46,Female,66.5,1.73,173.0,22.22,Normal,163,142,56,1.11,709.0,34.7,2.0,3,Yoga,1,1355.2,2100.6,Maintain Fitness,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
49,Female,70.2,1.67,167.0,25.17,Overweight,186,166,50,0.93,695.0,32.5,1.8,3,Strength,1,1339.8,2076.7,Weight Loss,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
36,Male,121.9,1.93,193.0,32.73,Obese,195,132,54,1.49,1082.0,21.8,3.4,3,Cardio,2,2250.2,3487.8,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
38,Female,70.3,1.52,152.0,30.43,Obese,164,144,66,1.19,857.0,25.6,2.0,4,Yoga,2,1302.0,2246.0,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
22,Female,40.3,1.56,156.0,16.56,Underweight,192,121,57,1.45,877.0,30.8,2.1,4,HIIT,2,1107.0,1909.6,Weight Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
35,Male,101.4,1.76,176.0,32.74,Obese,193,121,64,0.84,559.0,23.6,2.9,2,HIIT,1,1944.0,2673.0,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
45,Male,79.2,1.95,195.0,20.83,Normal,189,135,69,1.47,982.0,22.8,2.8,3,Yoga,2,1790.8,2775.7,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
59,Female,75.8,1.77,177.0,24.19,Normal,167,128,53,1.46,841.0,33.1,1.8,3,Strength,1,1408.2,2182.7,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
39,Male,71.7,1.88,188.0,20.29,Normal,198,147,51,0.55,445.0,23.7,2.2,2,Cardio,1,1702.0,2340.2,Improve Stamina,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
38,Female,57.7,1.56,156.0,23.71,Normal,185,132,54,1.64,1082.0,16.6,2.7,5,HIIT,3,1201.0,2281.9,Maintain Fitness,Fit,High Protein Veg Diet,Intermediate Cardio + HIIT
23,Female,47.4,1.6,160.0,18.52,Normal,196,154,50,0.76,585.0,33.5,1.6,3,Strength,1,1198.0,1856.9,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
18,Female,57.2,1.75,175.0,18.68,Normal,193,160,74,1.29,1032.0,33.5,2.4,3,Cardio,2,1414.8,2192.9,Improve Stamina,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
22,Female,44.8,1.72,172.0,15.14,Underweight,166,132,54,1.48,977.0,28.6,1.8,4,Cardio,2,1252.0,2159.7,Weight Gain,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
58,Male,90.2,1.72,172.0,30.49,Obese,199,150,55,0.9,668.0,28.3,2.1,2,HIIT,1,1692.0,2326.5,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
29,Male,84.9,1.72,172.0,28.7,Overweight,187,140,51,1.79,1378.0,14.3,3.5,4,Yoga,3,1784.0,3077.4,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
43,Male,95.7,1.77,177.0,30.55,Obese,198,151,50,1.08,807.0,24.2,3.4,3,HIIT,1,1853.2,2872.5,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
51,Male,59.0,1.65,165.0,21.67,Normal,198,153,53,1.22,924.0,20.7,2.3,3,HIIT,2,1371.2,2125.4,Maintain Fitness,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
31,Female,60.5,1.77,177.0,19.31,Normal,187,127,56,1.72,1092.0,15.0,2.7,4,HIIT,3,1395.2,2406.7,Maintain Fitness,Fit,High Protein Veg Diet,Intermediate Cardio + HIIT
43,Female,53.8,1.72,172.0,18.19,Underweight,173,160,71,1.03,742.0,30.2,2.3,4,Strength,2,1237.0,2133.8,Weight Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
44,Male,86.6,1.97,197.0,22.31,Normal,197,167,50,1.66,1372.0,11.7,3.5,5,Yoga,3,1882.2,3576.2,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
26,Female,72.8,1.67,167.0,26.1,Overweight,163,121,50,1.37,829.0,35.0,1.9,2,Strength,1,1480.8,2036.1,Weight Loss,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
43,Female,66.3,1.77,177.0,21.16,Normal,177,157,57,1.48,1046.0,32.7,1.7,4,HIIT,2,1393.2,2403.3,Maintain Fitness,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
39,Female,56.0,1.6,160.0,21.87,Normal,184,151,69,0.89,672.0,32.6,2.0,2,Yoga,1,1204.0,1655.5,Maintain Fitness,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
47,Male,45.9,1.93,193.0,12.32,Underweight,166,159,65,1.29,1015.0,29.6,2.0,3,Cardio,2,1435.2,2224.6,Weight Gain,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
